,0
SR_Number,1-516553982
Status,-119.30500619411735
ACTIVITY,118.48414879492746
Involved_ST_Function_Div,-43.46797264892219
Involved_Org_line_3,191.742660578588
Involved_ST,9.83248481164684
SR_Latest_Impact,663.9446413167433
Product,-129.42287826551188
Country,1953.1706551873465
Owner_Country,-35.87332056640251
time_from_start,-762.62113843784
time_from_previous_event(start),-5.852936235292932
daytime,14512.719510826786
weekday,-28.708104697997427
# ACTIVITY=In Progress,-26.447508572066944
# ACTIVITY=Awaiting Assignment,7.910888788650724
# ACTIVITY=Resolved,1.6186028407312885
# ACTIVITY=Wait - User,3.9562393399534805
# ACTIVITY=Wait - Implementation,1.1482542589454179
# ACTIVITY=Assigned,-173.28852067838417
# ACTIVITY=Wait,0.17697718500441806
# ACTIVITY=Wait - Vendor,42.47745878719722
# ACTIVITY=Closed,1.235715527857472
# ACTIVITY=In Call,-2.5907440838201006
# ACTIVITY=Wait - Customer,0.48286587429875194
