,0
SR_Number,1-516553982
Status,-131.68723686748822
ACTIVITY,115.21485456008746
Involved_ST_Function_Div,-54.759300796632125
Involved_Org_line_3,197.97077133532332
Involved_ST,5.656581127006147
SR_Latest_Impact,675.2711770946145
Product,-126.24092387768931
Country,1954.0403866860509
Owner_Country,-41.929274987298015
time_from_start,-746.3734218274143
time_from_previous_event(start),-5.242138939429655
daytime,14488.147955151002
weekday,-27.361959801004247
# ACTIVITY=In Progress,-26.683643651668728
# ACTIVITY=Awaiting Assignment,7.5180893443712895
# ACTIVITY=Resolved,1.3690734103672848
# ACTIVITY=Wait - User,4.178050597804893
# ACTIVITY=Wait - Implementation,1.15189059744722
# ACTIVITY=Assigned,-173.86248965257357
# ACTIVITY=Wait,0.19859537297711227
# ACTIVITY=Wait - Vendor,42.606495157458895
# ACTIVITY=Closed,1.215907728071009
# ACTIVITY=In Call,-2.5907440838201006
# ACTIVITY=Wait - Customer,0.48311072172861397
