,0
SR_Number,1-536481337
Status,-132.50498591522557
ACTIVITY,113.41203222631447
Involved_ST_Function_Div,-85.84992800425015
Involved_Org_line_3,193.47760138485947
Involved_ST,22.701825561107565
SR_Latest_Impact,684.3047759418502
Product,-136.8696534977423
Country,1981.0509377729409
Owner_Country,-56.62206107523502
time_from_start,-714.7015045503674
time_from_previous_event(start),-1.710382079433053
daytime,14384.632281037679
weekday,-27.716818576995724
# ACTIVITY=In Progress,-21.499647113643555
# ACTIVITY=Awaiting Assignment,-75.15279918400593
# ACTIVITY=Resolved,0.7444655310771555
# ACTIVITY=Wait - User,3.7379329438661926
# ACTIVITY=Wait - Implementation,1.0634446398777895
# ACTIVITY=Assigned,-119.98963846640387
# ACTIVITY=Wait,-0.14317664726364665
# ACTIVITY=Wait - Vendor,43.680043004746224
# ACTIVITY=Closed,1.20099936190625
# ACTIVITY=In Call,-2.5658783863722037
# ACTIVITY=Wait - Customer,0.48311072172861397
