,0
SR_Number,1-522528740
Status,-150.38941804339981
ACTIVITY,125.89642517495
Involved_ST_Function_Div,48.62440251861156
Involved_Org_line_3,217.71285387229622
Involved_ST,-36.26609156583323
SR_Latest_Impact,792.9940327984251
Product,310.93507274259395
Country,2702.8592558994415
Owner_Country,64.97441610012312
time_from_start,-665.0197990702803
time_from_previous_event(start),0.16338987744083058
daytime,14889.84380812037
weekday,-47.092087380797864
# ACTIVITY=In Progress,25.595613448565175
# ACTIVITY=Awaiting Assignment,40.27291549138589
# ACTIVITY=Resolved,2.5871510070484103
# ACTIVITY=Wait - User,9.209935056773855
# ACTIVITY=Wait - Implementation,1.0695395498126092
# ACTIVITY=Assigned,45.715613157712454
# ACTIVITY=Wait,3.1033765801455693
# ACTIVITY=Wait - Vendor,38.910080273788836
# ACTIVITY=Closed,2.155037820207487
# ACTIVITY=In Call,-0.4926871062526583
# ACTIVITY=Wait - Customer,0.5074956199639837
