,0
SR_Number,1-732098363
Status,-246.51041364673034
ACTIVITY,41.153058526773926
Involved_ST_Function_Div,5.099810792362266
Involved_Org_line_3,-161.96804860140438
Involved_ST,-47.809560779397046
SR_Latest_Impact,1125.643360727934
Product,-123.3753854689358
Country,-146.80399206431724
Owner_Country,-447.9465852030823
time_from_start,-370.2144351355061
time_from_previous_event(start),-2.6484723740302347
daytime,16297.797851865567
weekday,-8.503381557684953
# ACTIVITY=In Progress,33.08050610922335
# ACTIVITY=Awaiting Assignment,42.74489589888106
# ACTIVITY=Resolved,3.508028862324004
# ACTIVITY=Assigned,52.66058261958736
# ACTIVITY=Closed,2.6850131652766778
# ACTIVITY=Wait - User,30.617477057375165
# ACTIVITY=Wait - Implementation,11.286228090578465
# ACTIVITY=Wait,28.101193915146307
# ACTIVITY=Wait - Vendor,1.5400897135220668
# ACTIVITY=In Call,0.4616052523839605
# ACTIVITY=Wait - Customer,0.479503783020564
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
