,0
SR_Number,1-697746161
Status,-317.0089448141922
ACTIVITY,-163.39618619624454
Involved_ST_Function_Div,-30.89848443631225
Involved_Org_line_3,-283.3078143409467
Involved_ST,-14.959522931283097
SR_Latest_Impact,1172.5415092531764
Product,-286.6721138751105
Country,78.03315265797764
Owner_Country,-470.27618468917746
time_from_start,-620.9863732064238
time_from_previous_event(start),-5.525915139655444
daytime,16407.701538816757
weekday,-8.05009269278183
# ACTIVITY=In Progress,-7.4739547668488004
# ACTIVITY=Awaiting Assignment,-3.9643471693011194
# ACTIVITY=Resolved,6.959005610143378
# ACTIVITY=Assigned,25.940841262871714
# ACTIVITY=Closed,2.3959708685018977
# ACTIVITY=Wait - User,17.96314730685611
# ACTIVITY=Wait - Implementation,8.868238811385643
# ACTIVITY=Wait,29.99327127101945
# ACTIVITY=Wait - Vendor,1.508709114492431
# ACTIVITY=In Call,0.5988636433301736
# ACTIVITY=Wait - Customer,0.5155946261385969
# ACTIVITY=Unmatched,5.867567073265179e-06
# ACTIVITY=Cancelled,0.0
