,15
SR_Number,1-732022076
Status,Accepted
ACTIVITY,In Progress
Involved_ST_Function_Div,E_10
Involved_Org_line_3,Org line C
Involved_ST,G255 2nd
SR_Latest_Impact,Low
Product,PROD401
Country,se
Owner_Country,Sweden
time_from_start,609.691
time_from_previous_event(start),1.469
daytime,43557.836
weekday,Friday
# ACTIVITY=In Progress,8
# ACTIVITY=Awaiting Assignment,5
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,2
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
