,9
SR_Number,1-694375168
Status,Accepted
ACTIVITY,In Progress
Involved_ST_Function_Div,missing
Involved_Org_line_3,Org line V7n
Involved_ST,V37 2nd
SR_Latest_Impact,Medium
Product,PROD542
Country,nl
Owner_Country,Netherlands
time_from_start,81.228
time_from_previous_event(start),3.399
daytime,38799.405
weekday,Friday
# ACTIVITY=In Progress,5
# ACTIVITY=Awaiting Assignment,3
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,1
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
