,0
SR_Number,1-730737297
Status,-258.3672276169698
ACTIVITY,-18.64289504904694
Involved_ST_Function_Div,-6.466688227256997
Involved_Org_line_3,-39.66593300557378
Involved_ST,-249.48281008180098
SR_Latest_Impact,-450.0521912740574
Product,-173.12240032488828
Country,1249.4174933002437
Owner_Country,-61.725172652193606
time_from_start,-471.0424570192106
time_from_previous_event(start),-12.724282304129554
daytime,15092.31292167647
weekday,-8.062829036242558
# ACTIVITY=In Progress,38.50948856644708
# ACTIVITY=Awaiting Assignment,30.075669742602642
# ACTIVITY=Resolved,5.272102188851864
# ACTIVITY=Assigned,36.457696989125374
# ACTIVITY=Closed,3.2126017779399745
# ACTIVITY=Wait - User,15.374715608055686
# ACTIVITY=Wait - Implementation,9.153289426271893
# ACTIVITY=Wait,-103.49316527253747
# ACTIVITY=Wait - Vendor,1.039810936281764
# ACTIVITY=In Call,0.9805272494140473
# ACTIVITY=Wait - Customer,0.46440850706867537
# ACTIVITY=Unmatched,2.3125874885109854e-06
# ACTIVITY=Cancelled,0.0
