,0
SR_Number,1-731780971
Status,-260.216491433297
ACTIVITY,26.62326014747626
Involved_ST_Function_Div,-115.36295912102486
Involved_Org_line_3,-156.70213733528757
Involved_ST,-61.615692853314044
SR_Latest_Impact,12.501832587439772
Product,-358.7274634517782
Country,-1017.5828390753344
Owner_Country,-389.2775616407674
time_from_start,-457.2533662587009
time_from_previous_event(start),13.369386438997276
daytime,14278.670521912998
weekday,-7.384839426095349
# ACTIVITY=In Progress,-13.908630150507202
# ACTIVITY=Awaiting Assignment,21.7371728698172
# ACTIVITY=Resolved,4.986254641540578
# ACTIVITY=Assigned,38.584387843990335
# ACTIVITY=Closed,2.7846794252774987
# ACTIVITY=Wait - User,26.83458069183744
# ACTIVITY=Wait - Implementation,6.10553615980305
# ACTIVITY=Wait,23.103674630439972
# ACTIVITY=Wait - Vendor,1.228037355561347
# ACTIVITY=In Call,0.8386518606800945
# ACTIVITY=Wait - Customer,0.4255568228071877
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
