,0
SR_Number,1-731965990
Status,-287.104400558659
ACTIVITY,18.3500522948791
Involved_ST_Function_Div,-147.41469016405
Involved_Org_line_3,-304.39294757266026
Involved_ST,-41.04101384844711
SR_Latest_Impact,1345.0296960450657
Product,-6.372070590635979
Country,528.6857375156466
Owner_Country,-497.0531655380364
time_from_start,-536.3767946165837
time_from_previous_event(start),-4.586952346767285
daytime,16707.633653381792
weekday,-7.12527112141034
# ACTIVITY=In Progress,29.402756308695405
# ACTIVITY=Awaiting Assignment,4.178824061964632
# ACTIVITY=Resolved,8.083803676343004
# ACTIVITY=Assigned,22.978822514518697
# ACTIVITY=Closed,2.6489942994985918
# ACTIVITY=Wait - User,-2.0112006536509726
# ACTIVITY=Wait - Implementation,2.7970816550219797
# ACTIVITY=Wait,30.50914890805909
# ACTIVITY=Wait - Vendor,1.9210627959775572
# ACTIVITY=In Call,-0.14132909818225525
# ACTIVITY=Wait - Customer,0.4183961879282441
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
