,0
SR_Number,1-694375168
Status,-361.496605824157
ACTIVITY,63.45729137124844
Involved_ST_Function_Div,-99.01847709510604
Involved_Org_line_3,83.38793377897646
Involved_ST,-108.78065126374707
SR_Latest_Impact,1436.0467830140892
Product,249.21369741619336
Country,2849.9319008630005
Owner_Country,5.609347553430957
time_from_start,-634.4648787394387
time_from_previous_event(start),-3.41354357433591
daytime,16596.16409085121
weekday,-14.98892298219654
# ACTIVITY=In Progress,42.498149887478064
# ACTIVITY=Awaiting Assignment,10.598362321979407
# ACTIVITY=Resolved,6.6299743541799305
# ACTIVITY=Assigned,65.67448264529044
# ACTIVITY=Closed,3.2651715058161512
# ACTIVITY=Wait - User,-5.498318951726551
# ACTIVITY=Wait - Implementation,15.276118093453928
# ACTIVITY=Wait,-134.3611892645292
# ACTIVITY=Wait - Vendor,2.370053834104207
# ACTIVITY=In Call,-0.05313838587572458
# ACTIVITY=Wait - Customer,0.4950305960610383
# ACTIVITY=Unmatched,5.790248349089309e-06
# ACTIVITY=Cancelled,0.0
