,0
SR_Number,1-722053011
Status,-303.44881866899175
ACTIVITY,17.23904397987615
Involved_ST_Function_Div,-57.37525211358537
Involved_Org_line_3,-289.4101231423511
Involved_ST,-172.4964654339047
SR_Latest_Impact,-437.8469236009881
Product,-364.281411313515
Country,38.069352336702885
Owner_Country,-383.19909680397
time_from_start,-484.17005098038607
time_from_previous_event(start),40.263294748213205
daytime,14630.20664191704
weekday,-5.714627366192076
# ACTIVITY=In Progress,22.64673365541441
# ACTIVITY=Awaiting Assignment,39.94818511252713
# ACTIVITY=Resolved,5.186195759297947
# ACTIVITY=Assigned,44.91265499750811
# ACTIVITY=Closed,2.606338049139755
# ACTIVITY=Wait - User,29.24573707943798
# ACTIVITY=Wait - Implementation,9.023623054825523
# ACTIVITY=Wait,26.972453891122214
# ACTIVITY=Wait - Vendor,1.0779571852533816
# ACTIVITY=In Call,-0.1243185589221486
# ACTIVITY=Wait - Customer,0.44720597326935446
# ACTIVITY=Unmatched,3.931493032981161e-06
# ACTIVITY=Cancelled,0.0
