,0
SR_Number,1-715416771
Status,-260.9710369891197
ACTIVITY,74.05318746228012
Involved_ST_Function_Div,-173.52964740834832
Involved_Org_line_3,0.3445435591614142
Involved_ST,10.742975787050938
SR_Latest_Impact,1058.7713669633094
Product,-195.26111372129682
Country,384.0348881530589
Owner_Country,-174.63516196623857
time_from_start,-463.1816536374606
time_from_previous_event(start),4.779345492190608
daytime,16042.70232921504
weekday,-10.921137505599562
# ACTIVITY=In Progress,-9.228572353301894
# ACTIVITY=Awaiting Assignment,46.76187935461571
# ACTIVITY=Resolved,1.4654064051128515
# ACTIVITY=Assigned,45.41795404758482
# ACTIVITY=Closed,2.7806831476961413
# ACTIVITY=Wait - User,19.382267412666586
# ACTIVITY=Wait - Implementation,12.11892992146094
# ACTIVITY=Wait,24.111065071477174
# ACTIVITY=Wait - Vendor,1.8838586185941673
# ACTIVITY=In Call,0.5678231792855329
# ACTIVITY=Wait - Customer,0.614259132327144
# ACTIVITY=Unmatched,2.451673264777888e-05
# ACTIVITY=Cancelled,0.0
