,6
SR_Number,1-722699381
Status,Accepted
ACTIVITY,Wait - User
Involved_ST_Function_Div,E_10
Involved_Org_line_3,Org line C
Involved_ST,G271 2nd
SR_Latest_Impact,Medium
Product,PROD802
Country,in
Owner_Country,Sweden
time_from_start,30.015
time_from_previous_event(start),29.366
daytime,42453.264
weekday,Friday
# ACTIVITY=In Progress,3
# ACTIVITY=Awaiting Assignment,2
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,1
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
