,0
SR_Number,1-731094128
Status,-215.73090413028243
ACTIVITY,-56.36195090468403
Involved_ST_Function_Div,-31.834939047692334
Involved_Org_line_3,-100.12110488041345
Involved_ST,-156.21429225059373
SR_Latest_Impact,-679.4650509610609
Product,-112.14935320896036
Country,-42.09718448089067
Owner_Country,-252.07511460991347
time_from_start,-343.6697595675577
time_from_previous_event(start),-6.714440284920855
daytime,14904.647135424251
weekday,-6.155036023587703
# ACTIVITY=In Progress,24.256120961239084
# ACTIVITY=Awaiting Assignment,34.57029719449876
# ACTIVITY=Resolved,4.46927798758716
# ACTIVITY=Assigned,31.69745571986952
# ACTIVITY=Closed,2.9823100223675523
# ACTIVITY=Wait - User,19.66494990971246
# ACTIVITY=Wait - Implementation,7.491457013483532
# ACTIVITY=Wait,22.76617938317583
# ACTIVITY=Wait - Vendor,1.2857028665277404
# ACTIVITY=In Call,0.6180812750555357
# ACTIVITY=Wait - Customer,0.41685223333291865
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
