,0
SR_Number,1-728181260
Status,-287.45079616587225
ACTIVITY,-10.783489546896083
Involved_ST_Function_Div,29.321360343703475
Involved_Org_line_3,7.204794119828744
Involved_ST,-171.463232088328
SR_Latest_Impact,-273.3469288340128
Product,-489.4929434924803
Country,1718.081439037336
Owner_Country,-16.031160244606948
time_from_start,-453.3447822583195
time_from_previous_event(start),-16.323106659660944
daytime,15144.268020210311
weekday,-8.335241984095584
# ACTIVITY=In Progress,14.186339466502089
# ACTIVITY=Awaiting Assignment,-46.04803038517738
# ACTIVITY=Resolved,0.5649432705464491
# ACTIVITY=Assigned,34.70349775248165
# ACTIVITY=Closed,3.206237540954327
# ACTIVITY=Wait - User,13.45703402618158
# ACTIVITY=Wait - Implementation,8.613345313502288
# ACTIVITY=Wait,23.159970326788955
# ACTIVITY=Wait - Vendor,1.3659145962894454
# ACTIVITY=In Call,0.09495254824241865
# ACTIVITY=Wait - Customer,0.5324702878978897
# ACTIVITY=Unmatched,2.451673264777888e-05
# ACTIVITY=Cancelled,0.0
