,0
SR_Number,1-729406661
Status,-272.34595325729197
ACTIVITY,24.08007291731067
Involved_ST_Function_Div,-147.83450571054905
Involved_Org_line_3,-20.295087130255663
Involved_ST,14.353827684583047
SR_Latest_Impact,8.47949910865583
Product,-340.454310749542
Country,289.51711007757956
Owner_Country,-189.10905412891182
time_from_start,-477.2818830620473
time_from_previous_event(start),4.083625073224479
daytime,14969.681296974582
weekday,-9.384417974238307
# ACTIVITY=In Progress,-76.2897349048192
# ACTIVITY=Awaiting Assignment,-32.294537955634986
# ACTIVITY=Resolved,0.8098383337504098
# ACTIVITY=Assigned,38.16906113146107
# ACTIVITY=Closed,2.8527284039662124
# ACTIVITY=Wait - User,24.982916016934784
# ACTIVITY=Wait - Implementation,9.69607484853592
# ACTIVITY=Wait,21.09778515922738
# ACTIVITY=Wait - Vendor,1.7404297644492994
# ACTIVITY=In Call,0.3616687193761759
# ACTIVITY=Wait - Customer,0.2219357286537677
# ACTIVITY=Unmatched,6.894872902919047e-07
# ACTIVITY=Cancelled,0.0
