,0
SR_Number,1-732098363
Status,-245.22749072237343
ACTIVITY,46.15268000741217
Involved_ST_Function_Div,-1.9468410918599723
Involved_Org_line_3,-175.0344990407041
Involved_ST,-43.54684933210316
SR_Latest_Impact,1123.0840038232109
Product,-121.97237686898859
Country,-134.41787400537112
Owner_Country,-447.636583123008
time_from_start,-363.4547945023624
time_from_previous_event(start),-7.293686339990277
daytime,16310.437684733355
weekday,-7.658895929461746
# ACTIVITY=In Progress,28.716283244853184
# ACTIVITY=Awaiting Assignment,47.44737297793236
# ACTIVITY=Resolved,3.4144882932043505
# ACTIVITY=Assigned,52.52928904467814
# ACTIVITY=Closed,2.684298492228266
# ACTIVITY=Wait - User,30.487080763093648
# ACTIVITY=Wait - Implementation,11.47386248220954
# ACTIVITY=Wait,27.97249368740427
# ACTIVITY=Wait - Vendor,1.5421758018956926
# ACTIVITY=In Call,0.4508899412474818
# ACTIVITY=Wait - Customer,0.4803803389211096
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
