,0
SR_Number,1-731094556
Status,-254.82620307130378
ACTIVITY,70.64039435606534
Involved_ST_Function_Div,-1.4563226428392628
Involved_Org_line_3,-48.29818797819006
Involved_ST,-19.998008519675608
SR_Latest_Impact,980.217629456774
Product,5.651849128165515
Country,298.73924155803405
Owner_Country,-214.76609423014315
time_from_start,-384.4917632725773
time_from_previous_event(start),-7.626211205086314
daytime,16386.65986711315
weekday,-8.580638080229612
# ACTIVITY=In Progress,-21.26338472974281
# ACTIVITY=Awaiting Assignment,-32.66824859368388
# ACTIVITY=Resolved,2.7036096372484106
# ACTIVITY=Assigned,45.72485010945636
# ACTIVITY=Closed,2.7868002003897634
# ACTIVITY=Wait - User,20.435661508374327
# ACTIVITY=Wait - Implementation,8.510782043938564
# ACTIVITY=Wait,27.594485214934878
# ACTIVITY=Wait - Vendor,1.9827440991738652
# ACTIVITY=In Call,0.9995258054752065
# ACTIVITY=Wait - Customer,0.6191030342932988
# ACTIVITY=Unmatched,-2.9204970440689884e-06
# ACTIVITY=Cancelled,0.0
