,0
SR_Number,1-694339964
Status,-282.404167378382
ACTIVITY,45.979919413901605
Involved_ST_Function_Div,-51.45360246915669
Involved_Org_line_3,-212.86999014596952
Involved_ST,-89.03951780544135
SR_Latest_Impact,1043.3908565393208
Product,-275.5401516829539
Country,-135.1127952906591
Owner_Country,-465.39017041627733
time_from_start,-330.05382327069253
time_from_previous_event(start),-4.019503793414127
daytime,16078.229597567488
weekday,-8.13881958536833
# ACTIVITY=In Progress,-73.90050579353264
# ACTIVITY=Awaiting Assignment,3.077391278507646
# ACTIVITY=Resolved,5.852136854648563
# ACTIVITY=Assigned,43.591724249280055
# ACTIVITY=Closed,2.797683391561777
# ACTIVITY=Wait - User,24.2920905332262
# ACTIVITY=Wait - Implementation,6.282690508240148
# ACTIVITY=Wait,26.54442586345793
# ACTIVITY=Wait - Vendor,1.5199107101132352
# ACTIVITY=In Call,0.842779274810586
# ACTIVITY=Wait - Customer,0.426176449249943
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
