,6
SR_Number,1-731241891
Status,Accepted
ACTIVITY,Wait - User
Involved_ST_Function_Div,D_1
Involved_Org_line_3,Org line A2
Involved_ST,V14 3rd
SR_Latest_Impact,Medium
Product,PROD604
Country,pl
Owner_Country,POLAND
time_from_start,37.319
time_from_previous_event(start),6.03
daytime,42946.959
weekday,Friday
# ACTIVITY=In Progress,4
# ACTIVITY=Awaiting Assignment,1
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,1
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
