,0
SR_Number,1-719562894
Status,-276.0608042302523
ACTIVITY,-223.99562283006082
Involved_ST_Function_Div,-95.90325303940818
Involved_Org_line_3,-95.7149981356918
Involved_ST,-156.60952182004687
SR_Latest_Impact,-701.5557311170147
Product,-422.5911418465978
Country,-681.1816507807041
Owner_Country,-213.96129242119574
time_from_start,-384.7380144618768
time_from_previous_event(start),9.490132104161848
daytime,13779.347326363166
weekday,-6.447166471455466
# ACTIVITY=In Progress,-48.41438654976481
# ACTIVITY=Awaiting Assignment,-12.214806278986533
# ACTIVITY=Resolved,4.291442375561697
# ACTIVITY=Assigned,26.877436342070688
# ACTIVITY=Closed,2.8987013556594543
# ACTIVITY=Wait - User,25.26624504451155
# ACTIVITY=Wait - Implementation,4.292731223056393
# ACTIVITY=Wait,16.9207856106787
# ACTIVITY=Wait - Vendor,1.265510623767378
# ACTIVITY=In Call,0.5030793274661066
# ACTIVITY=Wait - Customer,0.44164640560587565
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
