,2
SR_Number,1-731094556
Status,Accepted
ACTIVITY,Wait
Involved_ST_Function_Div,A2_1
Involved_Org_line_3,Org line C
Involved_ST,D2
SR_Latest_Impact,Medium
Product,PROD698
Country,be
Owner_Country,Belgium
time_from_start,0.339
time_from_previous_event(start),0.285
daytime,42882.573
weekday,Friday
# ACTIVITY=In Progress,2
# ACTIVITY=Awaiting Assignment,0
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
