,0
SR_Number,1-700431220
Status,-282.33777574639026
ACTIVITY,23.35488377003954
Involved_ST_Function_Div,-3.2494950731722825
Involved_Org_line_3,-276.3779343734904
Involved_ST,-144.06084492358917
SR_Latest_Impact,-445.49481573289734
Product,-281.5927700875523
Country,107.71816834545312
Owner_Country,-377.5288353477266
time_from_start,-484.33506725762504
time_from_previous_event(start),-5.9932502242191745
daytime,14991.684917661461
weekday,-6.236380004464637
# ACTIVITY=In Progress,-28.918632618323777
# ACTIVITY=Awaiting Assignment,3.78422766752789
# ACTIVITY=Resolved,4.351521817054701
# ACTIVITY=Assigned,35.580450462885324
# ACTIVITY=Closed,3.218463318827944
# ACTIVITY=Wait - User,35.71813759336568
# ACTIVITY=Wait - Implementation,6.838765354908353
# ACTIVITY=Wait,25.660346062754506
# ACTIVITY=Wait - Vendor,1.4248691305908692
# ACTIVITY=In Call,-0.09683956811006623
# ACTIVITY=Wait - Customer,0.4516098311286095
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
