,0
SR_Number,1-702586831
Status,-284.73369884633325
ACTIVITY,11.161555888547385
Involved_ST_Function_Div,-138.28388102381714
Involved_Org_line_3,-164.97022943985354
Involved_ST,-201.2927953753633
SR_Latest_Impact,-538.1943215397481
Product,-726.925507334256
Country,473.7446493392317
Owner_Country,-224.98462256673812
time_from_start,-401.76518892596465
time_from_previous_event(start),-18.653781128922386
daytime,14252.390620203247
weekday,-7.930509069306608
# ACTIVITY=In Progress,-78.52257010226222
# ACTIVITY=Awaiting Assignment,2.784442398429179
# ACTIVITY=Resolved,3.9130004476513633
# ACTIVITY=Assigned,30.222881552805028
# ACTIVITY=Closed,3.1157285291214305
# ACTIVITY=Wait - User,25.439893518141783
# ACTIVITY=Wait - Implementation,6.995362015490279
# ACTIVITY=Wait,19.713332115339966
# ACTIVITY=Wait - Vendor,0.8113712839504124
# ACTIVITY=In Call,-0.1289820507631713
# ACTIVITY=Wait - Customer,0.45913761365565653
# ACTIVITY=Unmatched,3.103340595335401e-05
# ACTIVITY=Cancelled,0.0
