,3
SR_Number,1-731802464
Status,Accepted
ACTIVITY,In Progress
Involved_ST_Function_Div,V3_2
Involved_Org_line_3,Org line C
Involved_ST,A18
SR_Latest_Impact,Medium
Product,PROD253
Country,se
Owner_Country,Sweden
time_from_start,603.428
time_from_previous_event(start),603.249
daytime,43540.002
weekday,Friday
# ACTIVITY=In Progress,2
# ACTIVITY=Awaiting Assignment,1
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
