,0
SR_Number,1-731869591
Status,-280.44341148513604
ACTIVITY,19.791663596049418
Involved_ST_Function_Div,-55.298838309221594
Involved_Org_line_3,-14.036540740172622
Involved_ST,-14.600847835038532
SR_Latest_Impact,959.4127487805555
Product,-590.6363250018694
Country,106.10755893540296
Owner_Country,-231.78212406625133
time_from_start,-319.4170601174372
time_from_previous_event(start),-4.829953566581363
daytime,15867.15104689644
weekday,-7.416262609556349
# ACTIVITY=In Progress,-106.21088294824409
# ACTIVITY=Awaiting Assignment,-9.69108857068546
# ACTIVITY=Resolved,1.8653114920432738
# ACTIVITY=Assigned,48.01639289382563
# ACTIVITY=Closed,2.878220360398516
# ACTIVITY=Wait - User,19.55083868060606
# ACTIVITY=Wait - Implementation,6.433196085346536
# ACTIVITY=Wait,26.0408514297172
# ACTIVITY=Wait - Vendor,1.8262983670136197
# ACTIVITY=In Call,0.18625169120057466
# ACTIVITY=Wait - Customer,0.5155606218914897
# ACTIVITY=Unmatched,-2.659369290027094e-05
# ACTIVITY=Cancelled,0.0
