,0
SR_Number,1-597436480
Status,-327.5596853815811
ACTIVITY,-151.0556757588836
Involved_ST_Function_Div,1.3476075312261226
Involved_Org_line_3,-132.3893168499546
Involved_ST,-23.456022821925743
SR_Latest_Impact,-163.76394669321107
Product,-51.867754771482765
Country,-287.33238425950606
Owner_Country,-244.11357450075369
time_from_start,-518.2670678117636
time_from_previous_event(start),18.041836504265657
daytime,15112.757982171448
weekday,-7.482863248669861
# ACTIVITY=In Progress,-44.69015664033947
# ACTIVITY=Awaiting Assignment,34.59088741174524
# ACTIVITY=Resolved,6.4573223618722
# ACTIVITY=Assigned,20.201111461600785
# ACTIVITY=Closed,3.0140181797001655
# ACTIVITY=Wait - User,22.894265211546323
# ACTIVITY=Wait - Implementation,6.530446848019048
# ACTIVITY=Wait,27.565882829931535
# ACTIVITY=Wait - Vendor,1.5459470126794381
# ACTIVITY=In Call,0.2303545423209625
# ACTIVITY=Wait - Customer,0.5364638862693705
# ACTIVITY=Unmatched,-2.729408013367061e-05
# ACTIVITY=Cancelled,0.0
