,0
SR_Number,1-720413010
Status,-238.77902301843824
ACTIVITY,-231.76286287890593
Involved_ST_Function_Div,-28.33213299758421
Involved_Org_line_3,-231.81456393396704
Involved_ST,-131.1162941751244
SR_Latest_Impact,-697.6559094741399
Product,-141.89826563175436
Country,-116.67565937326103
Owner_Country,-432.47593145210527
time_from_start,-389.55269843231974
time_from_previous_event(start),-9.557221079960433
daytime,14492.392807242997
weekday,-6.711840517722859
# ACTIVITY=In Progress,-29.41632763979696
# ACTIVITY=Awaiting Assignment,12.703557594886373
# ACTIVITY=Resolved,4.372396955852763
# ACTIVITY=Assigned,26.752789103419502
# ACTIVITY=Closed,2.9563810898170826
# ACTIVITY=Wait - User,25.92818372458479
# ACTIVITY=Wait - Implementation,7.211159398522833
# ACTIVITY=Wait,18.502450681375148
# ACTIVITY=Wait - Vendor,1.271005611510133
# ACTIVITY=In Call,0.4972364331931161
# ACTIVITY=Wait - Customer,0.44104611318140785
# ACTIVITY=Unmatched,-6.465696898326552e-05
# ACTIVITY=Cancelled,0.0
