,0
SR_Number,1-728565252
Status,-214.56532137437145
ACTIVITY,36.60856868506249
Involved_ST_Function_Div,27.108664261165277
Involved_Org_line_3,-160.25418345375704
Involved_ST,36.94502964963067
SR_Latest_Impact,-583.25276064003
Product,110.47606934408238
Country,-46.777625871734216
Owner_Country,-319.1454780247781
time_from_start,-340.59305138684476
time_from_previous_event(start),-7.720038506438941
daytime,14809.463144785766
weekday,-7.1713006928652385
# ACTIVITY=In Progress,-30.566508912264812
# ACTIVITY=Awaiting Assignment,4.227097176988921
# ACTIVITY=Resolved,2.0684166905068486
# ACTIVITY=Assigned,28.192468338070913
# ACTIVITY=Closed,3.0288196613235128
# ACTIVITY=Wait - User,18.27990250470199
# ACTIVITY=Wait - Implementation,8.075372623387546
# ACTIVITY=Wait,18.167812530267952
# ACTIVITY=Wait - Vendor,1.546739409190022
# ACTIVITY=In Call,0.41700503848091847
# ACTIVITY=Wait - Customer,0.4356250818826418
# ACTIVITY=Unmatched,-2.766447542783964e-06
# ACTIVITY=Cancelled,0.0
