,4
SR_Number,1-731188940
Status,Accepted
ACTIVITY,Wait - Implementation
Involved_ST_Function_Div,E_10
Involved_Org_line_3,Org line C
Involved_ST,G276 2nd
SR_Latest_Impact,Low
Product,PROD631
Country,in
Owner_Country,Sweden
time_from_start,60.817
time_from_previous_event(start),16.196
daytime,42950.221
weekday,Friday
# ACTIVITY=In Progress,3
# ACTIVITY=Awaiting Assignment,1
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
