,8
SR_Number,1-719557848
Status,Accepted
ACTIVITY,In Progress
Involved_ST_Function_Div,E_7
Involved_Org_line_3,Org line C
Involved_ST,G165 2nd
SR_Latest_Impact,Low
Product,PROD424
Country,pl
Owner_Country,INDIA
time_from_start,537.624
time_from_previous_event(start),1.654
daytime,42773.415
weekday,Friday
# ACTIVITY=In Progress,4
# ACTIVITY=Awaiting Assignment,2
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,2
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
