,0
SR_Number,1-719562894
Status,-250.26958275937767
ACTIVITY,-9.555519808045178
Involved_ST_Function_Div,-82.18370036702443
Involved_Org_line_3,-90.88382234493847
Involved_ST,-148.84620660533488
SR_Latest_Impact,-684.8668994946411
Product,-393.3973924092361
Country,-613.2495651802989
Owner_Country,-224.59868182797587
time_from_start,-361.22816290821027
time_from_previous_event(start),10.76364742240236
daytime,13936.227277388298
weekday,-6.469343845054295
# ACTIVITY=In Progress,-59.083096809735814
# ACTIVITY=Awaiting Assignment,-7.957246907817649
# ACTIVITY=Resolved,3.073898165456933
# ACTIVITY=Assigned,26.401129888539746
# ACTIVITY=Closed,2.893042205083943
# ACTIVITY=Wait - User,25.323974204071465
# ACTIVITY=Wait - Implementation,4.4148864381459045
# ACTIVITY=Wait,16.661334912667826
# ACTIVITY=Wait - Vendor,1.1758312035995397
# ACTIVITY=In Call,0.5453297732633507
# ACTIVITY=Wait - Customer,0.3850748235641425
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
