,0
SR_Number,1-720113580
Status,-239.19614560698957
ACTIVITY,58.965165949833654
Involved_ST_Function_Div,-73.75679102110634
Involved_Org_line_3,-101.02615444677123
Involved_ST,-186.66273427148676
SR_Latest_Impact,-551.3153036252559
Product,-747.2769462108139
Country,-256.0705736239068
Owner_Country,-232.84598714144988
time_from_start,-440.7253046771958
time_from_previous_event(start),-5.128117585374662
daytime,14011.692727138296
weekday,-6.348230341335455
# ACTIVITY=In Progress,31.16074074914924
# ACTIVITY=Awaiting Assignment,32.1404827943598
# ACTIVITY=Resolved,2.819354730554435
# ACTIVITY=Assigned,36.44532669155865
# ACTIVITY=Closed,1.8719175683761475
# ACTIVITY=Wait - User,9.027726483060114
# ACTIVITY=Wait - Implementation,6.466513085539386
# ACTIVITY=Wait,14.619107989440215
# ACTIVITY=Wait - Vendor,0.9347955229670547
# ACTIVITY=In Call,0.33068463917706653
# ACTIVITY=Wait - Customer,0.4391586456474249
# ACTIVITY=Unmatched,1.2263234698993077e-05
# ACTIVITY=Cancelled,0.0
