,0
SR_Number,1-730997166
Status,-293.76884059465965
ACTIVITY,17.879341539600524
Involved_ST_Function_Div,-86.57894195944236
Involved_Org_line_3,-227.87768413512686
Involved_ST,-134.46182902364342
SR_Latest_Impact,-461.1523239834404
Product,-536.0396873573642
Country,-296.04629242619023
Owner_Country,-383.345126211606
time_from_start,-521.7549014293538
time_from_previous_event(start),2.7623420646138603
daytime,14269.916911784774
weekday,-5.858124815012319
# ACTIVITY=In Progress,30.111751968646292
# ACTIVITY=Awaiting Assignment,32.228527767427636
# ACTIVITY=Resolved,5.9167208252534635
# ACTIVITY=Assigned,40.14037877140956
# ACTIVITY=Closed,1.8232440353684753
# ACTIVITY=Wait - User,18.02250987387935
# ACTIVITY=Wait - Implementation,9.219848323998091
# ACTIVITY=Wait,26.476059497960467
# ACTIVITY=Wait - Vendor,1.404110251225486
# ACTIVITY=In Call,0.12025508228253051
# ACTIVITY=Wait - Customer,0.44177637702985423
# ACTIVITY=Unmatched,3.931493032981161e-06
# ACTIVITY=Cancelled,0.0
