,0
SR_Number,1-731113654
Status,-306.7050444308347
ACTIVITY,-10.31945936103511
Involved_ST_Function_Div,-66.98684261300788
Involved_Org_line_3,-168.51177888830688
Involved_ST,-28.565408426069002
SR_Latest_Impact,-43.79439265180254
Product,-75.07731204368174
Country,1039.889028114056
Owner_Country,-121.00081332777825
time_from_start,-517.731226229032
time_from_previous_event(start),4.890998271666931
daytime,15409.657381683151
weekday,-11.128972570696995
# ACTIVITY=In Progress,-103.2381321982397
# ACTIVITY=Awaiting Assignment,-39.08714492183658
# ACTIVITY=Resolved,5.221900584180604
# ACTIVITY=Assigned,31.940792442809276
# ACTIVITY=Closed,2.30692012693931
# ACTIVITY=Wait - User,22.30432291278429
# ACTIVITY=Wait - Implementation,10.867042251848718
# ACTIVITY=Wait,25.529582273540388
# ACTIVITY=Wait - Vendor,1.3610266536391158
# ACTIVITY=In Call,0.7711300379441149
# ACTIVITY=Wait - Customer,0.45071651571865823
# ACTIVITY=Unmatched,1.8815963472297832e-05
# ACTIVITY=Cancelled,0.0
