,0
SR_Number,1-727152027
Status,-249.49246131152884
ACTIVITY,8.044243885762066
Involved_ST_Function_Div,-41.58092420162382
Involved_Org_line_3,-213.38029775406056
Involved_ST,-137.4351951336063
SR_Latest_Impact,-770.2303516812724
Product,-421.02409065548187
Country,-232.88141125967707
Owner_Country,-256.8988058418241
time_from_start,-362.4799602761637
time_from_previous_event(start),8.437293246791215
daytime,14209.568801667532
weekday,-6.757693989973479
# ACTIVITY=In Progress,-61.97183370989101
# ACTIVITY=Awaiting Assignment,-5.5500954717540205
# ACTIVITY=Resolved,2.7730589878572878
# ACTIVITY=Assigned,25.010971886930147
# ACTIVITY=Closed,2.9648475308475484
# ACTIVITY=Wait - User,22.65899036178228
# ACTIVITY=Wait - Implementation,4.758695478850469
# ACTIVITY=Wait,16.20209159506856
# ACTIVITY=Wait - Vendor,1.1607756015494923
# ACTIVITY=In Call,0.5489457335266451
# ACTIVITY=Wait - Customer,0.4067241907612406
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
